id,type,title,country,year,rating,genre
s1970,Movie,Road To High & Low,Japan,2016,TV-MA,"Action & Adventure, International Movies"
s1971,Movie,The Blue Elephant 2,Egypt,2019,TV-MA,"Horror Movies, International Movies, Thrillers"
s1972,Movie,Bhaji In Problem,India,2013,TV-14,"Comedies, International Movies"
s1973,Movie,Black,India,2015,TV-14,"Action & Adventure, International Movies"
s1975,Movie,Saheb Biwi Aur Gangster Returns,India,2013,TV-MA,"Dramas, International Movies, Romantic Movies"
s1976,Movie,Santa Banta Pvt Ltd,India,2016,TV-14,"Comedies, International Movies"
s1977,Movie,The Royal Bengal Tiger,India,2014,TV-MA,"Dramas, International Movies, Thrillers"
s1978,Movie,Dolly Kitty Aur Woh Chamakte Sitare,India,2020,TV-MA,"Dramas, Independent Movies, International Movies"
s1982,Movie,Whipped,Indonesia,2020,TV-14,"Comedies, International Movies, Romantic Movies"
s1983,Movie,Anaamika,India,2014,TV-14,"International Movies, Thrillers"
s1985,Movie,GIMS: On the Record,France,2020,TV-MA,"Documentaries, International Movies, Music & Musicals"
s1986,Movie,Horrid Henry's Gross Day Out,United Kingdom,2020,TV-Y,"Children & Family Movies, Comedies"
s1988,Movie,Residue,United States,2020,TV-MA,"Dramas, Independent Movies"
s1996,Movie,The Devil All The Time,United States,2020,R,"Dramas, Thrillers"
s1997,Movie,The Paramedic,Spain,2020,TV-MA,"Dramas, International Movies, Thrillers"
s1998,Movie,The Take,"United Kingdom, France, United States, Belgium, Luxembourg, China, Germany",2016,R,"Action & Adventure, International Movies"
s1999,TV Show,Call the Midwife,United Kingdom,2020,TV-MA,"British TV Shows, International TV Shows, TV Dramas"
s2001,Movie,Michael McIntyre: Showman,United Kingdom,2020,TV-MA,Stand-Up Comedy
s2002,Movie,Raising Victor Vargas,"France, United States",2002,R,"Dramas, Independent Movies, Romantic Movies"
s2004,Movie,The Smurfs 2,"United States, France, Canada, Belgium",2013,PG,"Children & Family Movies, Comedies"
s2006,Movie,Lara and the Beat,Nigeria,2018,TV-MA,"Dramas, International Movies, Music & Musicals"
s2008,Movie,Dad Wanted,Mexico,2020,TV-14,"Children & Family Movies, Comedies, Dramas"
s2011,Movie,How to Train Your Dragon 2,United States,2014,PG,Children & Family Movies
s2012,Movie,Pets United,"Germany, China, United Kingdom",2020,TV-Y7,"Children & Family Movies, Comedies"
s2016,Movie,Aapla Manus,India,2018,TV-14,"Dramas, International Movies, Thrillers"
s2017,Movie,Ani... Dr. Kashinath Ghanekar,India,2018,TV-14,"Dramas, International Movies"
s2018,Movie,Bhai: Vyakti Ki Valli - Poorvardha,India,2019,TV-14,"Dramas, International Movies"
s2019,Movie,Bhai: Vyakti Ki Valli - Uttarardh,India,2019,TV-PG,"Dramas, International Movies"
s2020,Movie,Cycle,India,2018,TV-PG,"Comedies, Dramas, International Movies"
s2021,Movie,Dhh,India,2017,TV-G,"Children & Family Movies, Dramas, International Movies"
s2023,TV Show,Julie and the Phantoms,United States,2020,TV-G,"Kids' TV, TV Comedies"
s2024,Movie,Kaagar,India,2019,TV-MA,"Dramas, International Movies, Romantic Movies"
s2025,Movie,Night of Knots,Turkey,2018,TV-MA,"Comedies, International Movies, Romantic Movies"
s2026,Movie,PhotoCopy,India,2016,TV-14,"Comedies, Dramas, International Movies"
s2027,Movie,Poshter Girl,India,2016,TV-14,"Comedies, Dramas, International Movies"
s2028,Movie,Satria Heroes: Revenge of the Darkness,Indonesia,2017,TV-G,Children & Family Movies
s2029,Movie,Son Of Adam,Egypt,2018,TV-14,"Dramas, International Movies, Thrillers"
s2030,Movie,The Babysitter: Killer Queen,United States,2020,TV-MA,"Comedies, Horror Movies"
s2031,Movie,Cargo,India,2020,TV-14,"Comedies, Dramas, Independent Movies"
s2032,Movie,Cuties,France,2020,TV-MA,"Dramas, International Movies"
s2035,Movie,So Much Love to Give,Argentina,2020,TV-14,"Comedies, International Movies, Music & Musicals"
s2036,Movie,The Social Dilemma,United States,2020,PG-13,Documentaries
s2037,Movie,#Alive,South Korea,2020,TV-MA,"Horror Movies, International Movies, Thrillers"
s2040,Movie,Toll Booth,Turkey,2010,TV-MA,"Dramas, Independent Movies, International Movies"
s2044,Movie,Villain,United Kingdom,2020,R,Dramas
s2046,Movie,I'm Thinking of Ending Things,United States,2020,R,"Dramas, Independent Movies"
s2047,Movie,Kandasamys: The Wedding,South Africa,2019,TV-14,"Comedies, Dramas, International Movies"
s2049,Movie,The Lost Okoroshi,Nigeria,2019,TV-MA,"Comedies, Dramas, Independent Movies"
s2050,Movie,You're My Boss,Philippines,2015,TV-14,"Comedies, International Movies, Romantic Movies"
s2051,Movie,Afonso Padilha: Classless,Brazil,2020,TV-MA,Stand-Up Comedy
s2052,Movie,Ave Maryam,Indonesia,2018,TV-PG,"Dramas, Independent Movies, International Movies"
s2053,Movie,"Love, Guaranteed",United States,2020,TV-PG,"Comedies, Independent Movies, Romantic Movies"
s2056,Movie,Freaks – You're One of Us,Germany,2020,TV-MA,"Dramas, Independent Movies, International Movies"
s2057,Movie,Hotel for Dogs,"Germany, United States",2009,PG,"Children & Family Movies, Comedies"
s2058,Movie,Sky Tour: The Movie,Vietnam,2020,TV-G,"Documentaries, International Movies, Music & Musicals"
s2060,Movie,Adrift,"Hong Kong, Iceland, United States",2018,PG-13,"Action & Adventure, Dramas, Romantic Movies"
s2061,Movie,Always Be My Maybe,Philippines,2016,TV-14,"International Movies, Romantic Movies"
s2062,Movie,Barbie Princess Adventure,Netherlands,2020,TV-Y,"Children & Family Movies, Music & Musicals"
s2066,Movie,Children of the Sea,"Japan, United States",2019,TV-PG,"Anime Features, International Movies"
s2068,Movie,Fate/Grand Order -First Order-,Japan,2016,TV-14,"Action & Adventure, Anime Features, International Movies"
s2072,Movie,Puss in Boots,United States,2011,PG,"Children & Family Movies, Comedies"
s2073,Movie,Sex Drive,United States,2008,R,Comedies
s2075,Movie,Soldier,India,1998,TV-14,"Comedies, Dramas, International Movies"
s2076,Movie,"Take the Ball, Pass the Ball",Spain,2018,TV-MA,"Documentaries, International Movies, Sports Movies"
s2077,Movie,The Boss Baby: Get That Baby!,United States,2020,TV-Y7,"Children & Family Movies, Comedies"
s2078,Movie,The Match,Italy,2020,TV-MA,"Dramas, International Movies, Sports Movies"
s2080,Movie,The Smurfs,"United States, Belgium, Canada, France",2011,PG,"Children & Family Movies, Comedies"
s2081,TV Show,Thomas and Friends,United Kingdom,2020,TV-Y,"British TV Shows, Classic & Cult TV, Kids' TV"
s2082,Movie,True: Friendship Day,Canada,2020,TV-Y,Children & Family Movies
s2083,Movie,Maniyarayile Ashokan,India,2020,TV-14,"Comedies, International Movies, Romantic Movies"
s2084,Movie,The Debt Collector 2,United States,2020,TV-MA,Action & Adventure
s2085,Movie,All Together Now,United States,2020,PG,Dramas
s2088,Movie,Santana,"South Africa, Angola",2020,TV-MA,"Action & Adventure, International Movies"
s2089,Movie,Unknown Origins,Spain,2020,TV-MA,"International Movies, Thrillers"
s2091,Movie,Edge of Seventeen,United States,1998,TV-MA,"Comedies, Dramas, Independent Movies"
s2092,Movie,The Bridge Curse,Taiwan,2020,TV-MA,"Horror Movies, International Movies, Thrillers"
s2093,Movie,The Young Messiah,United States,2016,PG-13,"Dramas, Faith & Spirituality"
s2095,Movie,Lingua Franca,"United States, Philippines",2019,TV-MA,"Dramas, International Movies, LGBTQ Movies"
s2096,Movie,Making The Witcher,United States,2020,TV-MA,Documentaries
s2101,Movie,Septembers of Shiraz,United States,2016,PG-13,"Dramas, Thrillers"
s2104,Movie,Class of '83,India,2020,TV-14,"Dramas, International Movies, Thrillers"
s2105,Movie,Dark Forces,Mexico,2020,TV-MA,"Horror Movies, Independent Movies, International Movies"
s2108,Movie,The Sleepover,United States,2020,TV-PG,"Action & Adventure, Children & Family Movies, Comedies"
s2109,TV Show,Goedam,South Korea,2020,TV-MA,"International TV Shows, TV Horror, TV Mysteries"
s2111,Movie,Scarecrow,Egypt,2019,TV-MA,"Comedies, International Movies"
s2112,Movie,The Crimes That Bind,Argentina,2020,TV-14,"Dramas, International Movies"
s2116,Movie,Drunk Parents,United States,2019,R,Comedies
s2117,Movie,Meet the In-Laws,Nigeria,2017,TV-PG,"Comedies, Dramas, International Movies"
s2118,Movie,Crazy Awesome Teachers,Indonesia,2020,TV-PG,"Comedies, Dramas, International Movies"
s2121,Movie,Les Misérables,"United Kingdom, United States",2012,PG-13,"Dramas, International Movies, Music & Musicals"
s2122,Movie,Seventh Son,"United States, United Kingdom, Canada, China",2014,PG-13,"Action & Adventure, Sci-Fi & Fantasy"
s2127,Movie,What's Your Raashee?,India,2009,TV-PG,"Comedies, International Movies, Music & Musicals"
s2130,Movie,Fearless,Canada,2020,TV-Y7,"Children & Family Movies, Comedies"
s2131,Movie,Nigerian Prince,"United States, Nigeria",2018,TV-MA,"Dramas, Independent Movies"
s2132,Movie,Octonauts & the Caves of Sac Actun,United Kingdom,2020,TV-Y,Children & Family Movies
s2133,Movie,Project Power,United States,2020,R,Action & Adventure
s2138,Movie,An Easy Girl,France,2019,TV-MA,"Comedies, Dramas, International Movies"
s2139,Movie,Christine,"United Kingdom, United States",2016,R,"Dramas, Independent Movies"
s2140,Movie,Simon Killer,"United States, France",2012,TV-MA,"Dramas, Independent Movies, Thrillers"
s2142,Movie,Gunjan Saxena: The Kargil Girl,India,2020,TV-14,"Action & Adventure, Dramas, International Movies"
s2143,Movie,Mr. Peabody & Sherman,United States,2014,PG,"Children & Family Movies, Comedies, Sci-Fi & Fantasy"
s2144,Movie,"Rob Schneider: Asian Momma, Mexican Kids",United States,2020,TV-MA,Stand-Up Comedy
s2147,Movie,The Lost Husband,United States,2020,PG-13,"Dramas, Romantic Movies"
s2150,Movie,We Summon the Darkness,"United States, Canada, United Kingdom",2020,R,"Horror Movies, Thrillers"
s2151,Movie,"Berlin, Berlin: Lolle on the Run",Germany,2020,TV-MA,"Comedies, International Movies"
s2155,Movie,Stars in the Sky: A Hunting Story,United States,2018,TV-14,Documentaries
s2156,Movie,The Magic School Bus Rides Again Kids In Space,United States,2020,TV-Y,Children & Family Movies
s2160,Movie,Work It,United States,2020,TV-14,Comedies
s2162,Movie,Nasha Natasha,Uruguay,2020,TV-PG,"Documentaries, International Movies, Music & Musicals"
s2164,Movie,Anelka: Misunderstood,France,2020,TV-14,"Documentaries, International Movies, Sports Movies"
s2168,Movie,Malibu Rescue: The Next Wave,United States,2020,TV-G,"Children & Family Movies, Comedies"
s2170,Movie,Sam Jay: 3 In The Morning,United States,2020,TV-MA,Stand-Up Comedy
s2172,Movie,Almost Love,United States,2020,TV-MA,"Comedies, Dramas, Independent Movies"
s2173,Movie,Killing Hasselhoff,United States,2017,R,Comedies
s2177,Movie,Rogue Warfare: The Hunt,United States,2020,R,Action & Adventure
s2178,Movie,Super Monsters: The New Class,Canada,2020,TV-Y,Children & Family Movies
s2180,Movie,The Ottoman Lieutenant,"Turkey, United States",2017,R,"Dramas, Romantic Movies"
s2184,Movie,What Keeps You Alive,Canada,2018,R,"LGBTQ Movies, Thrillers"
s2186,Movie,Latte and the Magic Waterstone,Germany,2020,TV-Y,"Children & Family Movies, Comedies"
s2187,Movie,Raat Akeli Hai,India,2020,TV-MA,"Dramas, International Movies, Thrillers"
s2188,Movie,Seriously Single,South Africa,2020,TV-MA,"Comedies, International Movies, Romantic Movies"
s2189,Movie,Sugar High,United States,2020,TV-G,Children & Family Movies
s2192,Movie,Retablo,"Peru, Germany, Norway",2017,TV-MA,"Dramas, International Movies"
s2194,Movie,Uma Maheswara Ugra Roopasya,India,2020,TV-MA,"Comedies, Dramas, Independent Movies"
s2196,Movie,It's Her Day,Nigeria,2016,TV-MA,"Comedies, International Movies, Romantic Movies"
s2197,Movie,Redemption,Mozambique,2019,TV-MA,"Dramas, International Movies, Thrillers"
s2198,Movie,Shine Your Eyes,"Brazil, France",2020,TV-MA,"Dramas, Independent Movies, International Movies"
s2199,Movie,The Hater,Poland,2020,TV-MA,"Dramas, International Movies, Thrillers"
s2203,Movie,Banana Split,United States,2020,TV-MA,"Comedies, Dramas, Independent Movies"
s2205,Movie,Door Ke Darshan,India,2020,TV-14,"Comedies, International Movies"
s2206,Movie,Double World,China,2020,TV-14,"Action & Adventure, International Movies"
s2207,Movie,Project Marathwada,India,2016,TV-MA,"Dramas, Independent Movies, International Movies"
s2208,Movie,Animal Crackers,"China, Spain, South Korea, United States",2020,TV-Y7,"Children & Family Movies, Comedies"
s2209,Movie,Dragons: Rescue Riders: Secrets of the Songwing,United States,2020,TV-Y,"Children & Family Movies, Comedies"
s2210,Movie,Nimbe,Nigeria,2019,TV-MA,"Dramas, International Movies"
s2211,Movie,Offering to the Storm,"Spain, Germany",2020,TV-MA,"International Movies, Thrillers"
s2212,Movie,Romance Doll,Japan,2020,TV-MA,"Dramas, International Movies, Romantic Movies"
s2214,Movie,The Kissing Booth 2,"United Kingdom, United States",2020,TV-14,"Comedies, Romantic Movies"
s2216,Movie,The Larva Island Movie,South Korea,2020,TV-Y7,"Children & Family Movies, Comedies"
s2217,Movie,The Letter Reader,South Africa,2019,TV-PG,"Dramas, International Movies"
s2221,Movie,Ip Man 4: The Finale,"Hong Kong, China",2019,TV-MA,"Action & Adventure, Dramas, International Movies"
s2222,Movie,Jack Whitehall: I'm Only Joking,United Kingdom,2020,TV-MA,Stand-Up Comedy
s2225,Movie,Funan,"France, Belgium, Luxembourg, Cambodia,",2018,TV-14,"Dramas, International Movies"
s2232,Movie,The Millions,Nigeria,2019,TV-MA,"Comedies, International Movies"
s2233,Movie,Fatal Affair,United States,2020,TV-14,Thrillers
s2234,Movie,MILF,"France, Belgium",2018,TV-MA,"Comedies, International Movies, Romantic Movies"
s2235,Movie,Cold Feet,Nigeria,2019,TV-14,"Dramas, International Movies, Romantic Movies"
s2240,Movie,Sylvia,Nigeria,2018,TV-14,"Dramas, International Movies, Thrillers"
s2241,Movie,The Players,Italy,2020,TV-MA,"Comedies, International Movies"
s2243,Movie,Urzila Carlson: Overqualified Loser,Australia,2020,TV-MA,Stand-Up Comedy
s2245,Movie,Hole in the Wall,South Africa,2016,TV-MA,"Dramas, International Movies"
s2248,Movie,Mama's Boy,Egypt,2018,TV-14,"Comedies, International Movies"
s2251,Movie,The Old Guard,United States,2020,R,Action & Adventure
s2252,TV Show,The Twelve,Belgium,2019,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas"
s2257,Movie,Born Racer,New Zealand,2018,R,"Documentaries, Sports Movies"
s2258,Movie,Mucho Mucho Amor: The Legend of Walter Mercado,United States,2020,TV-14,"Documentaries, LGBTQ Movies"
s2260,Movie,The Long Dumb Road,United States,2018,R,"Comedies, Independent Movies"
s2261,Movie,Dr. Seuss' The Lorax,"United States, France",2012,PG,Children & Family Movies
s2263,Movie,A Kid from Coney Island,"United States, China",2019,TV-MA,"Documentaries, Sports Movies"
s2265,Movie,Aiyyaa,India,2012,TV-14,"Comedies, International Movies, Music & Musicals"
s2266,Movie,Bbuddah Hoga Terra Baap,India,2011,TV-14,"Action & Adventure, Comedies, Dramas"
s2267,Movie,Blood Money,India,2012,TV-14,"Dramas, International Movies, Romantic Movies"
s2268,Movie,Bombay Talkies,India,2013,TV-MA,"Dramas, International Movies"
s2269,Movie,Boss,India,2013,TV-14,"Action & Adventure, Comedies, Dramas"
s2270,Movie,Budhia Singh: Born to Run,India,2016,TV-MA,"Dramas, Independent Movies, International Movies"
s2271,Movie,Chashme Baddoor,India,2013,TV-14,"Comedies, International Movies, Music & Musicals"
s2272,Movie,Dharam Sankat Mein,India,2015,TV-PG,"Comedies, Dramas, International Movies"
s2273,Movie,Drishyam,India,2015,TV-14,"Dramas, International Movies, Thrillers"
s2274,Movie,Gabbar Is Back,India,2015,TV-14,"Action & Adventure, Dramas, International Movies"
s2275,Movie,Gollu Aur Pappu,India,2014,TV-14,"Action & Adventure, Comedies, International Movies"
s2276,TV Show,Hook,Thailand,2020,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies"
s2277,Movie,Inkaar,India,2013,TV-MA,"Dramas, International Movies, Romantic Movies"
s2278,Movie,Madras Café,India,2013,TV-14,"Dramas, International Movies, Thrillers"
s2279,Movie,Mary Kom,India,2014,TV-PG,"Dramas, International Movies, Sports Movies"
s2280,Movie,Michael,India,2011,TV-MA,"Dramas, Independent Movies, International Movies"
s2281,Movie,Mumbai Delhi Mumbai,India,2014,TV-MA,"Comedies, International Movies, Romantic Movies"
s2282,Movie,Oh My God,India,2012,TV-PG,"Comedies, Dramas, International Movies"
s2283,Movie,One by Two,India,2014,TV-14,"Comedies, Dramas, International Movies"
s2284,Movie,Only,United States,2019,TV-MA,"Dramas, Independent Movies, Romantic Movies"
s2285,Movie,Penalty,India,2019,TV-14,"Dramas, Independent Movies, International Movies"
s2286,Movie,Players,India,2012,TV-14,"Action & Adventure, International Movies"
s2287,Movie,Pyaar Ka Punchnama 2,India,2015,TV-MA,"Comedies, Dramas, International Movies"
s2288,Movie,Queen,India,2014,TV-MA,"Comedies, Dramas, International Movies"
s2289,Movie,Shaitan,India,2011,TV-MA,"Action & Adventure, Dramas, Independent Movies"
s2290,Movie,Special 26,India,2013,TV-PG,"Dramas, International Movies, Thrillers"
s2291,Movie,Tanu Weds Manu,India,2011,TV-14,"Comedies, Dramas, International Movies"
s2292,Movie,What the Fish,India,2013,TV-14,"Comedies, International Movies"
s2295,Movie,Desperados,United States,2020,TV-MA,"Comedies, Romantic Movies"
s2296,Movie,Hunter in the Blue Side of Manchester,"Indonesia, United Kingdom",2020,TV-MA,"Dramas, International Movies"
s2297,Movie,I Am Not Your Negro,"Switzerland, France, Belgium, United States",2017,PG-13,Documentaries
s2301,Movie,The Perfect Picture: Ten Years Later,Ghana,2019,TV-MA,"Comedies, Dramas, International Movies"
s2303,Movie,Thiago Ventura: POKAS,Brazil,2020,TV-MA,Stand-Up Comedy
s2305,Movie,#AnneFrank - Parallel Stories,Italy,2019,TV-14,"Documentaries, International Movies"
s2308,TV Show,Abby Hatcher,"United States, Canada",2019,TV-Y,Kids' TV
s2309,Movie,Adú,Spain,2020,TV-MA,"Dramas, International Movies"
s2310,Movie,Ali Baba ve 7 Cüceler,Turkey,2015,TV-MA,"Action & Adventure, Comedies, International Movies"
s2311,Movie,David Foster: Off the Record,Canada,2019,TV-MA,"Documentaries, Music & Musicals"
s2312,Movie,Double Jeopardy,"United States, Germany, Canada",1999,R,Thrillers
s2313,Movie,Pek Yakında,Turkey,2014,TV-MA,"Comedies, International Movies"
s2315,Movie,Stardust,"United Kingdom, United States",2007,PG-13,"Action & Adventure, International Movies, Romantic Movies"
